target,branch_id,file,function,line,col,side,source_line,n_decisive_pairs,decisive_pairs,involved_fuzzers,naive_resolved,naive_blocked,naive_unreached,cmplog_resolved,cmplog_blocked,cmplog_unreached,value_profile_resolved,value_profile_blocked,value_profile_unreached,value_profile_cmplog_resolved,value_profile_cmplog_blocked,value_profile_cmplog_unreached,max_prob_div,max_dur_div,max_hit_div
harfbuzz,9113,/src/harfbuzz/src/hb-ot-layout-gsubgpos.hh,OT::GSUBGPOS::get_lookup_count() const,4263,5,F,    default: return 0;,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":9911.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.8,""hit_div"":8666.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.8,9911.8
harfbuzz,9116,/src/harfbuzz/src/hb-ot-layout-gsubgpos.hh,OT::GSUBGPOS::get_feature_variations() const,4279,5,T,    case 1: return (u.version.to_int () >= 0x00010001u ? this+u.version1.featureVars : Null (FeatureVariations));,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":50417.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.75,""hit_div"":45200.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.75,50417.8
harfbuzz,9118,/src/harfbuzz/src/hb-ot-layout-gsubgpos.hh,OT::GSUBGPOS::get_feature_variations() const,4281,5,T,    case 2: return this+u.version2.featureVars;,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":9.75,""hit_div"":1778.1},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.0,""hit_div"":1778.3}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.0,1778.3
harfbuzz,9119,/src/harfbuzz/src/hb-ot-layout-gsubgpos.hh,OT::GSUBGPOS::get_feature_variations() const,4283,5,F,    default: return Null (FeatureVariations);,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":52192.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.8,""hit_div"":46984.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.8,52192.9
harfbuzz,9120,/src/harfbuzz/src/hb-ot-layout-gsubgpos.hh,OT::GSUBGPOS::get_feature_tag(unsigned int) const,4304,12,F,  { return i == Index::NOT_FOUND_INDEX ? HB_TAG_NONE : get_feature_list ().get_tag (i); },2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":9.1,""hit_div"":15448.4},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":10.8,""hit_div"":3778.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,10,0,0,1.0,10.8,15448.4
harfbuzz,9122,/src/harfbuzz/src/hb-ot-layout-gsubgpos.hh,OT::GSUBGPOS::accelerator_t<OT::Layout::GPOS>::accelerator_t(hb_face_t*),4456,32,T,      for (unsigned int i = 0; i < this->lookup_count; i++),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":9.95,""hit_div"":48870.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":10.75,""hit_div"":36914.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,10,0,0,1.0,10.75,48870.0
harfbuzz,9123,/src/harfbuzz/src/hb-ot-layout-gsubgpos.hh,OT::GSUBGPOS::accelerator_t<OT::Layout::GPOS>::~accelerator_t(),4461,32,T,      for (unsigned int i = 0; i < this->lookup_count; i++),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":9.95,""hit_div"":48870.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":10.75,""hit_div"":36914.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,10,0,0,1.0,10.75,48870.0
harfbuzz,9124,/src/harfbuzz/src/hb-ot-layout.cc,hb_ot_layout_table_select_script,557,9,T,"    if (g.find_script_index (script_tags[i], script_index))",2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":7.3,""hit_div"":9.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":9.35,""hit_div"":8.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,10,0,0,1.0,9.35,9.8
harfbuzz,9125,/src/harfbuzz/src/hb-ot-layout.cc,hb_ot_layout_table_select_script,566,7,T,"  if (g.find_script_index (HB_OT_TAG_DEFAULT_SCRIPT, script_index)) {",2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":6.3,""hit_div"":10.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":8.75,""hit_div"":11.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,10,0,0,1.0,8.75,11.5
harfbuzz,9130,/src/harfbuzz/src/hb-ot-layout.cc,hb_ot_layout_get_size_params,1680,28,T,  for (unsigned int i = 0; i < num_features; i++),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":9.1,""hit_div"":944.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":10.55,""hit_div"":1797.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,10,0,0,1.0,10.55,1797.5
harfbuzz,9231,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_planner_t::compile(hb_ot_shape_plan_t&, hb_ot_shape_plan_key_t const&)",137,7,F,  if (!hb_ot_layout_has_glyph_classes (face)),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":9.55,""hit_div"":22.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.15,""hit_div"":32.7}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.15,32.7
harfbuzz,9233,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_planner_t::compile(hb_ot_shape_plan_t&, hb_ot_shape_plan_key_t const&)",154,34,T,  bool has_gsub = !apply_morx && hb_ot_layout_has_substitution (face);,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.2,""hit_div"":1135.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.5,""hit_div"":1006.9}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.5,1135.7
harfbuzz,9234,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_planner_t::compile(hb_ot_shape_plan_t&, hb_ot_shape_plan_key_t const&)",156,36,T,  bool has_gpos = !disable_gpos && hb_ot_layout_has_positioning (face);,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":2498.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.7,""hit_div"":2203.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.7,2498.7
harfbuzz,9236,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_planner_t::compile(hb_ot_shape_plan_t&, hb_ot_shape_plan_key_t const&)",165,12,T,  else if (has_gpos),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":2498.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.7,""hit_div"":2203.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.7,2498.7
harfbuzz,9239,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_planner_t::compile(hb_ot_shape_plan_t&, hb_ot_shape_plan_key_t const&)",181,32,T,  plan.apply_fallback_kern = !(plan.apply_gpos || plan.apply_kerx || plan.apply_kern);,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":2498.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.7,""hit_div"":2203.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.7,2498.7
harfbuzz,9245,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_planner_t::compile(hb_ot_shape_plan_t&, hb_ot_shape_plan_key_t const&)",192,47,F,  plan.adjust_mark_positioning_when_zeroing = !plan.apply_gpos &&,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":2498.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.7,""hit_div"":2203.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.7,2498.7
harfbuzz,9252,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_plan_t::position(hb_font_t*, hb_buffer_t*) const",263,7,T,  if (this->apply_gpos),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.35,""hit_div"":33673.3},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.7,""hit_div"":30033.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.7,33673.3
harfbuzz,9262,/src/harfbuzz/src/hb-ot-shape.cc,hb-ot-shape.cc:hb_ot_substitute_plan(hb_ot_shape_context_t const*),909,7,F,  if (c->plan->fallback_glyph_classes),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":9.55,""hit_div"":283.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":11.15,""hit_div"":462.9}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,1.0,11.15,462.9
harfbuzz,9775,/src/harfbuzz/src/hb-sanitize.hh,"hb_sanitize_context_t::check_range(void const*, unsigned int) const",236,9,F,	      (this->start <= p &&,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":8.9,""hit_div"":42.5},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":10.3,""hit_div"":31.6}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,10,0,0,1.0,10.3,42.5
harfbuzz,9776,/src/harfbuzz/src/hb-sanitize.hh,"hb_sanitize_context_t::check_range(void const*, unsigned int) const",239,9,F,	       (this->max_ops -= len) > 0);,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":8.25,""hit_div"":567.2},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":8.5,""hit_div"":844.4}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,10,0,0,1.0,8.5,844.4
harfbuzz,10652,/src/harfbuzz/src/hb-ot-cff2-table.hh,"OT::cff2::accelerator_templ_t<CFF::cff2_private_dict_opset_t, CFF::cff2_private_dict_values_base_t<CFF::dict_val_t> >::accelerator_templ_t(hb_face_t*)",411,11,F,      if (cff2 == &Null (OT::cff2)),2,"[{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":5.2,""hit_div"":4.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":5.2,""hit_div"":4.9}]","[""cmplog"", ""value_profile"", ""value_profile_cmplog""]",,,,0,10,0,0,10,0,10,0,0,1.0,5.2,4.9
harfbuzz,8972,/src/harfbuzz/src/hb-open-file.hh,"OT::OpenTypeFontFile::get_face(unsigned int, unsigned int*) const",485,5,T,    case CFFTag:	/* All the non-collection tags */,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":9.65,""hit_div"":456.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":10.65,""hit_div"":15014.6}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,9,1,0,0.9,10.65,15014.6
harfbuzz,8984,/src/harfbuzz/src/hb-ot-cff1-table.hh,"OT::cff1::accelerator_templ_t<CFF::cff1_private_dict_opset_t, CFF::cff1_private_dict_values_base_t<CFF::dict_val_t> >::init(hb_face_t*)",1051,11,F,      if (cff == &Null (OT::cff1)),2,"[{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":3.8,""hit_div"":2.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":4.45,""hit_div"":3.1}]","[""cmplog"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,1,9,0,0,10,0,9,1,0,0.9,4.45,3.1
harfbuzz,9080,/src/harfbuzz/src/hb-ot-layout-common.hh,"OT::Device::get_y_delta(hb_font_t*, OT::VariationStore const&, float*) const",3579,5,T,    case 1: case 2: case 3:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":7.85,""hit_div"":20.2},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":7.2,""hit_div"":8.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,9,1,0,0.9,7.85,20.2
harfbuzz,9081,/src/harfbuzz/src/hb-ot-layout-common.hh,"OT::Device::get_y_delta(hb_font_t*, OT::VariationStore const&, float*) const",3579,13,T,    case 1: case 2: case 3:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":7.25,""hit_div"":13.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":5.25,""hit_div"":12.2}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,8,2,0,0.9,7.25,13.9
harfbuzz,9084,/src/harfbuzz/src/hb-ot-layout-common.hh,"OT::Device::get_y_delta(hb_font_t*, OT::VariationStore const&, float*) const",3587,5,F,    default:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":8.1,""hit_div"":60.3},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":7.25,""hit_div"":37.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,9,1,0,0.9,8.1,60.3
harfbuzz,9127,/src/harfbuzz/src/hb-ot-layout.cc,hb_ot_layout_table_select_script,581,7,T,"  if (g.find_script_index (HB_OT_TAG_LATIN_SCRIPT, script_index)) {",2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":7.3,""hit_div"":4.5},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":7.5,""hit_div"":2.4}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,9,1,0,0.9,7.5,4.5
harfbuzz,9129,/src/harfbuzz/src/hb-ot-layout.cc,hb_ot_layout_language_find_feature,1001,28,T,  for (unsigned int i = 0; i < num_features; i++) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":4.65,""hit_div"":14989.3},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":6.35,""hit_div"":2064.7}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,9,1,0,0.9,6.35,14989.3
harfbuzz,9463,/src/harfbuzz/src/hb-ot-shaper-myanmar.cc,"hb-ot-shaper-myanmar.cc:initial_reordering_consonant_syllable(hb_buffer_t*, unsigned int, unsigned int)",217,12,T,    for (; i < base; i++),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":7.8,""hit_div"":22.4},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":9.5,""hit_div"":12.6}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",10,0,0,1,9,0,10,0,0,1,9,0,0.9,9.5,22.4
harfbuzz,9464,/src/harfbuzz/src/hb-ot-shaper-myanmar.cc,"hb-ot-shaper-myanmar.cc:initial_reordering_consonant_syllable(hb_buffer_t*, unsigned int, unsigned int)",229,11,T,      if (info[i].myanmar_category() == M_Cat(MR)) /* Pre-base reordering */,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":5.4,""hit_div"":6.2},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":6.0,""hit_div"":3.7}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",10,0,0,1,9,0,9,1,0,1,9,0,0.9,6.0,6.2
harfbuzz,9563,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",118,4,T,	  case 0x098Bu:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":4.5,""hit_div"":7.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":9.45,""hit_div"":14.3}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",8,2,0,2,8,0,10,0,0,1,9,0,0.9,9.45,14.3
